Order ID,Return request date,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason
114-3258172-7552250,05/26/25,B0BKR3QNXD,PABR028MNP-PBRBeerPants-M,Mad Engine-Pabst Blue Ribbon Beer Distressed Logo Lounge Pants,2,AMZ-PG-APP-TOO-SMALL
113-4859636-6386659,05/26/25,B09FJ2JTMK,220857-UnicornInflatable-STD,Costume Agent Halloween Inflatable Chub Suit Cosplay Full Bodysuit Blow Up,1,CR-UNWANTED_ITEM
113-6568028-8777828,05/26/25,B09H8RPM19,220846-BoxingRobeKids-Red,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Red, Blank (Not Printed))",1,CR-UNWANTED_ITEM
112-5924469-6135402,05/26/25,B00BJQKB9E,stepbros010-M,Step Brothers Pablo Cruise Adult Gray and Maroon Raglan T-Shirt (Medium),1,AMZ-PG-APP-TOO-SMALL
113-1834691-9733051,05/26/25,B0F1G9QP7S,gorilla3000-220953,CHUB SUIT Giant Inflatable Gorilla Halloween Costume Premium 8 Tall Realistic with 3000mAh Battery Included (Gorilla 2.0),1,CR-UNWANTED_ITEM
114-5396410-3623400,05/26/25,B014Q6VNV8,caddyshackhat003,Ripple Junction Caddyshack Movie Carl Spackler Character Camo Golf Bucket Hat,1,CR-UNWANTED_ITEM
112-8395268-2099437,05/26/25,B0147ARM18,sharkcostume-M-L,Superstar Singer Halftime Show Left Shark Dancing Mascot Blue Zip Up Jumpsuit Adult Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-7160870-2461826,05/26/25,B0DCHT4SPL,NDGR001-GreaseTBirdsJacket-M,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,2,CR-UNWANTED_ITEM
111-0172712-4477003,05/26/25,B0CHZ5QBJQ,ForrestGumpCostumeSet-2XL,Forrest Gump The Running Man Complete Deluxe Set Halloween Costume Cosplay,1,CR-DEFECTIVE
114-1391508-6148248,05/26/25,B0DDDFFWYD,GDSA2851TV-GratDeadPants-3XL,Ripple Junction Grateful Dead Steal Your Face Adult Sleep Lounge Pants,1,AMZ-PG-APP-TOO-LARGE
113-8365175-1630608,05/26/25,B08G5BB3HN,220780-TigerKingJacket-L,Costume Agent Cowboy Traditional Leather Western Jacket with Fringe Halloween Costume - Brown (Large),1,AMZ-PG-APP-TOO-LARGE
112-2318027-1507403,05/26/25,B01JGPD4P2,metallica003-XXL,Metallica Beavis & Butthead Logo Adult Blue T-Shirt (Adult XX-Large),1,AMZ-PG-APP-TOO-LARGE
114-5132426-5219457,05/26/25,B0034JN4WU,frankie002-XXL,Frankie Goes to Hollywood - Frankie Says Relax Adult White Distressed T-Shirt,1,AMZ-PG-APP-TOO-LARGE
114-5132426-5219457,05/26/25,B0034JN4WU,frankie002-XXL,Frankie Goes to Hollywood - Frankie Says Relax Adult White Distressed T-Shirt,1,AMZ-PG-APP-TOO-LARGE
112-3872584-1726644,05/25/25,B0CHGR32HR,221023-FlintTropicsTealSet-L/XL,Costume Agent Flint Tropics Basketball Replica Green Jersey #33 Moon Halloween Cosplay,1,CR-SWITCHEROO
111-7636885-6764206,05/25/25,B0CK45Z61R,RWTM0I2-YodaSweatshirtSet-2T,Mad Engine Star Wars Yoda Grogu The Cuteness is Strong in This One Green Sweatshirt and Pants Set (2T),1,AMZ-PG-APP-TOO-SMALL
114-7327006-3077008,05/25/25,B07662718Q,juno004-M,Costume Agent Juno Orange and White Pregnant Impersonation T-Shirt (Adult Medium),1,AMZ-PG-APP-TOO-LARGE
111-8421670-9593056,05/25/25,B01LBRLFSQ,100576BLACK-S,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-TOO-SMALL
112-8959462-2309836,05/25/25,B0BG925XQK,3568-OfficeWarehouseUniform-XL,Ripple Junction The Office Dunder Mifflin Warehouse Button Up Short Sleeve Shirt White,1,AMZ-PG-APP-TOO-LARGE
112-1334376-0193059,05/25/25,B01LBRLGPS,100576BLACK-M,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-STYLE
114-4274865-4457048,05/25/25,B08HNLC36Y,220775-BigBoyOverall-RED-2XL,Costume Agent Checkered Overalls Adult Game Day Halloween Costume Cosplay - Red (XX-Large),3,CR-ORDERED_WRONG_ITEM
111-2519721-1063467,05/25/25,B01LBRLGPS,100576BLACK-M,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-TOO-SMALL
112-7290432-4009012,05/25/25,B008VVEEAW,powerrangerssweatshirtBlue-M,Power Rangers Blue Hooded Costume Sweatshirt (Adult Medium),1,CR-DEFECTIVE
113-5914923-3405801,05/25/25,B09H8WSSTZ,220844-BoxingRobeKids-Blk,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Black, Blank (Not Printed))",1,CR-MISSED_ESTIMATED_DELIVERY
113-5156805-1041869,05/25/25,B01J6J5E7Y,mm003JRSblue-XL,"M&M's Chocolate Lover Candy T-Shirt for Women | Perfect for Christmas, Cosplay Events, Halloween & Themed Based Parties",1,AMZ-PG-APP-TOO-SMALL
113-9788979-9589810,05/25/25,B0CHN4XH5G,SRST02-StarTrekLS-Blue-L,Mad Engine - Star Trek Long Sleeve Halloween Costume T-shirt Spock Captain Kirk Engineering Cosplay,1,CR-UNWANTED_ITEM
114-0312482-6190606,05/25/25,B00CMQWQAC,breakingbad004navy-L,TV Store Los Pollos Hermanos Logo T-Shirt Navy,1,DID_NOT_LIKE_COLOR
112-4860070-1061803,05/25/25,B09JCNVSR1,dodgeball003N-XL,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (X-Large),1,AMZ-PG-APP-TOO-SMALL
111-1583915-4734652,05/25/25,B0B9YNRQC8,220907-CandyWorker-M,Costume Agent Candy Chocolate Factory Worker Halloween Cosplay Costume Set with Shirt Socks Shoe Wig Gloves for Men and Women,1,DID_NOT_LIKE_FABRIC
111-1583915-4734652,05/25/25,B0B9YNRQC8,220907-CandyWorker-M,Costume Agent Candy Chocolate Factory Worker Halloween Cosplay Costume Set with Shirt Socks Shoe Wig Gloves for Men and Women,1,DID_NOT_LIKE_FABRIC
111-9493455-8410641,05/25/25,B01M4F96XC,mashh002,MASH Cadet Hat Green,1,AMZ-PG-APP-TOO-SMALL
114-8107336-7846603,05/25/25,B01LBRLGPS,100576BLACK-M,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-TOO-LARGE
112-5209765-4586635,05/25/25,B0DJRSXZ7F,103090-BlueDetectiveNotebook,Dog Detective and Blue Handy Notebook Halloween Costume Cosplay Accessory with Dog Paws Stickers and Black Crayon,1,CR-MISSED_ESTIMATED_DELIVERY
111-4353380-2992269,05/25/25,B01LBRL97I,100576BROWN-S,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,CR-QUALITY_UNACCEPTABLE
111-3951612-9637020,05/25/25,B00CF8PFRI,sbb015-L,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-LARGE
111-2523195-1989045,05/25/25,B01LBRLB2G,100576BLACK-L,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-0264188-2690665,05/25/25,B09DXLTMF3,PRangersShirtYouth-Black-L,"Power Rangers Mighty Morphin Black Boys Youth Armor Costume T-Shirt (LG, Black)",1,AMZ-PG-APP-TOO-SMALL
111-4589847-0233056,05/24/25,B0DJPQVS8T,221080-WonderRacerJacket-L,Race Driver Wonder Stock Car Racing Movie Womens Jacket with Patches Halloween Costume Cosplay (Large),1,CR-UNWANTED_ITEM
113-9436506-6981051,05/24/25,B005URKKV2,heinztankdressketchup-XL,TV Store Heinz Ketchup Red Tank Dress (Juniors X-Large),1,AMZ-PG-APP-TOO-SMALL
113-0430525-0336241,05/24/25,B09DXLTMF3,PRangersShirtYouth-Black-L,"Power Rangers Mighty Morphin Black Boys Youth Armor Costume T-Shirt (LG, Black)",1,AMZ-PG-APP-TOO-SMALL
112-8201757-1422636,05/24/25,B0CDDL7S4Z,221003-CheerleaderMens-XXL,Cheerleader Halloween Costume for Mens and Womens Adult Unisex Varsity High School Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-4508762-6101057,05/24/25,B007N6NL4Q,captamerica018-M,Captain America Glass Shield Shatter Sky Diver Blue Mens T-Shirt (Adult Medium),1,DID_NOT_LIKE_FABRIC
112-0154908-4588202,05/24/25,B0019CEOY6,ApolloShorts-M,Balboa Apollo Movie Boxing American Flag Shorts for Men's & Women's,1,AMZ-PG-BAD-DESC
114-1943981-0147405,05/24/25,B00FI3OQPY,ferris010-S,Costume Agent 80's Day Off Movie Button Up Costume Sweater Vest Halloween Costume Black and Gold Vest for Men & Women,1,AMZ-PG-APP-TOO-SMALL
113-3774068-7718642,05/24/25,B0CKC2CJ3D,CCX21-CokeHeartSweater-S,Mad Engine-Coca Cola Heart Polar Bear Drinking Women's Ugly Christmas Sweater Multicolor,1,CR-UNWANTED_ITEM
112-5323605-6500258,05/24/25,B002W8IEEM,powerrangers006-S,"The Power Rangers Yellow Rangers Costume Adult T-shirt Tee,Small",1,CR-ORDERED_WRONG_ITEM
114-4703289-3749015,05/24/25,B0CHJZQWJM,MachoManGlasses-Orange,Costume Agent Macho Wrestler Man Madness Glasses Halloween Costume Accessory Cosplay Sunglasses (Orange),1,AMZ-PG-APP-STYLE
111-4433718-1525801,05/24/25,B0BFYTDCMV,220891-AveJoesCpt-XL,"Costume Agent Dodgeball Joe's Team Captain La Fleur Top and Shorts Set Halloween Costume Cosplay, Large",1,AMZ-PG-APP-TOO-LARGE
111-4107804-8881825,05/24/25,B015WWTP8S,waynesworldcostumeset002-L,Wayne's World Costume Set - Waynes Hat and Aerosmith Aero Force T-shirt 90s Retro for Halloween,1,CR-DEFECTIVE
113-1066889-8205826,05/24/25,B01JGYNF7K,biglpants001-S,Costume Agent The Dude Lebowski Movie Character Pajama Pants Halloween Cosplay Multicolor,1,AMZ-PG-APP-TOO-SMALL
114-2216733-4297013,05/24/25,B015HNKK5O,dresshat001HAT3-Pink,Costume Agent Dress Up Party Costume FEDORA Hat (Pink),1,DID_NOT_LIKE_FABRIC
112-4690328-9265803,05/24/25,B0767WWRTR,1158-WhiteFuManchuBeardWig,Adult Halloween White Fu Manchu Beard and Wig Costume Accessory,1,CR-UNWANTED_ITEM
111-0086513-5395454,05/24/25,B01LBRLGPS,100576BLACK-M,Caribbean Pirate Boots Adventure Footwear Halloween Costume Renaissance Medieval Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-4148837-0125810,05/24/25,B0BBY1RQGL,220929-LucyDressAdult-M,Costume Agent Lucy Comic Strip Good Grief Adult Halloween Cosplay Blue Dress,1,DID_NOT_LIKE_FABRIC
111-4148837-0125810,05/24/25,B0BBY1RQGL,220929-LucyDressAdult-M,Costume Agent Lucy Comic Strip Good Grief Adult Halloween Cosplay Blue Dress,1,DID_NOT_LIKE_FABRIC
114-7975793-5910643,05/24/25,B09HL8VSP3,100581-CousinEddieShoe-12,Costume Agent Cousin Eddie Christmas White Shoes Halloween Footwear (Numeric_12),1,AMZ-PG-APP-TOO-SMALL
111-0353820-8234658,05/24/25,B07ZL16QR9,TSM20002TV-WoodyBelt-S,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29"" - 33"") Brown",1,AMZ-PG-APP-TOO-LARGE
112-7998176-8421059,05/24/25,B0037B7LXS,hangover001-S,"Ripple Junction Men's The Hangover Baby Carrier T-Shirt,Light Blue,Small",1,AMZ-PG-APP-TOO-LARGE
113-8449882-9543460,05/24/25,B083Y4BKLX,nwo003-4XL,Costume Agent NWO New World Order Red Ink Adult Black T-Shirt (XXXX-Large),1,AMZ-PG-APP-TOO-SMALL
111-6854395-8529809,05/24/25,B098GW9YR5,204070-DetectiveGREENShirt-3XL,Costume Agent Blue & Detective Striped Long Sleeve T-Shirt Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-6962968-3254619,05/24/25,B09LRHQMH9,K4SA2128TV-CobraKaiPants-XL,Ripple Junction The Karate-Kid-Cobra Kai Adult Sleep Lounge Pants,1,CR-QUALITY_UNACCEPTABLE
113-1787588-7374602,05/24/25,B01LBRLP40,220660pksm,Magical Mermaid Pink Sparkle Tail Deluxe Costume (S/M),1,AMZ-PG-APP-TOO-LARGE
113-4266744-2217013,05/24/25,B0BPTLD8CX,220965-GhostSpiderOnesie-7-8,Spider Purple Pink Superhero Ghost Pajama Zip Up Jumpsuit with Hood Halloween Costume Cosplay,1,DID_NOT_LIKE_FABRIC
114-7699671-3297035,05/24/25,B075LLJ9GZ,JLSN214-TuneSquadBUGS-3XL,"Space Jam Tune Squad Basketball Jersey (Bugs Bunny, XXX-Large)",1,CR-QUALITY_UNACCEPTABLE
112-9423401-2861058,05/24/25,B0BM51W93L,NASA0TZMN-AstrodudeUnionSuit-2XL,Mad Engine Astrodude Nasa Astronaut Pajama Zip Up Union Suit,1,AMZ-PG-APP-TOO-SMALL
112-9423401-2861058,05/24/25,B0BM5SY4VR,NASA0TZMN-AstrodudeUnionSuit-L,Mad Engine Astrodude Nasa Astronaut Pajama Zip Up Union Suit,1,AMZ-PG-APP-TOO-SMALL
111-0896318-6109859,05/24/25,B0147ARM18,sharkcostume-M-L,Superstar Singer Halftime Show Left Shark Dancing Mascot Blue Zip Up Jumpsuit Adult Halloween Costume Cosplay,1,AMZ-PG-BAD-DESC
111-1304962-1881820,05/24/25,B0CHWHDV9F,220550-LeftShark-GRAY-M/L,"Costume Agent Left Shark Suit Halloween Costume Dancing Mascot for Cosplay, Medium/Large",1,AMZ-PG-BAD-DESC
114-4749252-7361041,05/24/25,B00FZ3LSDU,powerrangers018blue-0/6,"Power Rangers Baby Ranger Costume Romper Onesie (0-6 Months, Blue)",1,CR-UNWANTED_ITEM
114-1400030-7626640,05/24/25,B075NTVDZM,WB1622-HarleyChemiseDress-XXL,Underboss Harley Quinn Sequin Chemise Costume Dress with Fringe (Adult XX-Large) Black/Gold,1,AMZ-PG-APP-TOO-SMALL
112-9820777-0660206,05/24/25,B0019CEOY6,ApolloShorts-M,Balboa Apollo Movie Boxing American Flag Shorts for Men's & Women's,1,CR-MISSED_ESTIMATED_DELIVERY
112-9820777-0660206,05/24/25,B012EEDLXM,usarunningshorts-XXL,Costume Agent USA American Flag Running Shorts (Adult XX-Large),1,CR-MISSED_ESTIMATED_DELIVERY
113-8623170-0530630,05/24/25,B0DDVLV7KH,DSTB0JAMN-NightMareChristmas-S,Mad Engine The Nightmare Before Christmas Blue Lounge Pants medium,1,AMZ-PG-APP-TOO-SMALL
113-2413918-4259403,05/23/25,B07JCDHMCP,UncleDrew-1235,Costume Agent Uncle Drew Adult Hallloween Costume Accessory Wig Beard and Glasses Set Gray,1,AMZ-PG-APP-TOO-LARGE
113-0506340-0404263,05/23/25,B0771TY77V,hulkbgold,TNA Adult Unisex Hulk Hogan Hulkamania Halloween Costume Bandana Cosplay Accessory,1,AMZ-PG-APP-STYLE
113-0506340-0404263,05/23/25,B06XXMP1H9,YellowHulkGlasses,Hulk Hogan Retro Costume Sunglasses-Yellow,1,AMZ-PG-APP-STYLE
113-7101037-9530632,05/23/25,B000HQ6Q3C,hulk003-L,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Large",1,AMZ-PG-APP-TOO-SMALL
112-0296829-2028233,05/23/25,B0019CEOY6,ApolloShorts-M,Balboa Apollo Movie Boxing American Flag Shorts for Men's & Women's,1,CR-ORDERED_WRONG_ITEM
113-3505073-5850622,05/23/25,B01J6J5FWI,mm003JRSred-XXL,M&M's Chocolate Candy Character Face Red T-Shirt (Juniors XX-Large),1,AMZ-PG-APP-TOO-SMALL
114-1783684-6823457,05/23/25,B07FXNHYRC,DSTS26NGS-JessieJuniorsTshirt-XXL,Disney I am Jessie Toy Story Juniors' Costume T-Shirt (2X-Large),1,AMZ-PG-APP-TOO-SMALL
112-7585314-7429006,05/23/25,B00DL8MEXE,nerdstankdressBLUE-XS,"Nerds Candy Juniors Tunic Tank Dress with Nerd Glasses (Juniors X-Small, Blue: Blue Raspberry)",1,AMZ-PG-APP-TOO-SMALL
114-7041449-9571460,05/23/25,B08KRG2J6M,220785-DumbDumber-ORNG-L,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Orange - Large - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-TOO-LARGE
112-0757319-7277826,05/23/25,B0DQLP85KR,SJTS0ECMNK-SimpsonsCharPants-XL,The Simpsons Characters All Together Now Lounge Pants unisex adult,1,AMZ-PG-APP-TOO-LARGE
112-0757319-7277826,05/23/25,B0DQLP85KR,SJTS0ECMNK-SimpsonsCharPants-XL,The Simpsons Characters All Together Now Lounge Pants unisex adult,1,AMZ-PG-APP-TOO-LARGE
112-8115814-7487420,05/23/25,B0C3RWFGSZ,220775-BigBoyOverall-RED-3X-4X,Costume Agent Checkered Overalls Adult Game Day Halloween Costume Cosplay,1,CR-SWITCHEROO
112-8510967-0777816,05/23/25,B09BW81N31,220796-ElevenDress-M,Eleven Cosplay Halloween Costume Short Sleeve Romper Dress Outfit,1,CR-MISSED_ESTIMATED_DELIVERY
111-3707673-0638645,05/23/25,B00YQ4SCEW,aerosmith002-S,Impact Aerosmith Aero Force Men's White Short Sleeve Tee Small,1,CR-UNWANTED_ITEM
113-6899222-9091445,05/23/25,B08KRS1Y1P,220786-LT-DumbDumber-BLUE-XL,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Blue - X-Large - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-TOO-SMALL
113-6899222-9091445,05/23/25,B08KRXBPZH,220785-DumbDumber-ORNG-XL,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Orange - X-Large - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-TOO-LARGE
113-5917867-0408265,05/23/25,B00CTSCGU8,powerrangers015red-L,Power Rangers The Long Sleeve Ranger Costume Red T-Shirt (Adult Large),1,DID_NOT_LIKE_COLOR
112-5774479-0010636,05/23/25,B003XKEWUS,albundy001-4X,Married with Children Al Bundy Polk High T-Shirt Blue (4X),1,DID_NOT_LIKE_COLOR
112-7801875-9347456,05/23/25,B076HFSX43,CY034-ChristmasStoryUnionSuit-L,Briefly Stated A Christmas Story Bunny Union Suit Pajama Costume (Adult Large),1,CR-DEFECTIVE
111-9853869-7178662,05/23/25,B005XELBJC,dosequiswig001,Costume Agent The Most Interesting Man In The World Grey Wig & Beard Set,1,CR-QUALITY_UNACCEPTABLE
111-6315262-5573068,05/23/25,B09LRK71JK,GDSA2851TV-GratDeadPants-S,Ripple Junction Grateful Dead Steal Your Face Adult Sleep Lounge Pants,1,AMZ-PG-APP-TOO-SMALL
111-6020347-8442660,05/23/25,B09LRFMGMQ,GDSA2851TV-GratDeadPants-M,Ripple Junction Grateful Dead Steal Your Face Adult Sleep Lounge Pants,1,AMZ-PG-APP-TOO-SMALL
113-5917867-0408265,05/23/25,B014YXBL92,powerrangersleggings001RED-XL,The Power Rangers Red Ranger Leggings (Juniors X-Large),1,DID_NOT_LIKE_COLOR
114-6336676-1859451,05/23/25,B01IDKAVFM,acdc011-XXL,Beavis & Butthead ACDC Logo Adult Gray T-Shirt (Adult XX-Large),1,CR-UNWANTED_ITEM
113-5708594-7960241,05/23/25,B07WM1C9FT,100594-CyclopseFuturisticGlasses,Costume Agent Adult Halloween Costume Cosplay Cyclopse Futuristic Glasses Multicoloured,1,AMZ-PG-APP-TOO-SMALL
111-0473224-3714667,05/22/25,B0BF6PFKLT,220941-GhostbustersGlovesBeltSet,Costume Agent Ghost Ghoul Hunter Gloves and Belt Set Buster Halloween Costume,1,CR-SWITCHEROO
114-5102132-9501067,05/22/25,B01JSFN8CY,suicidesquad004-L,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay Red/Blue,1,AMZ-PG-APP-TOO-SMALL
112-5708714-6274656,05/22/25,B01LYKP8YP,wrestlingboots-MY,Pro Wrestling Costume Boots Super Hero Wrestler Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-5312701-5185845,05/22/25,B07ZL16QR9,TSM20002TV-WoodyBelt-S,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29"" - 33"") Brown",1,AMZ-PG-BAD-DESC
112-9375559-7487469,05/22/25,B0DCHKB489,NDGR001-GreaseTBirdsJacket-S,Mad Engine Grease Movie Black T-Birds Men's Black Leather Jacket 50s Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-LARGE
111-5335179-9024211,05/22/25,B0B5YN619M,DSEN-MirabelTasselDress-S,"Disney Big Girl's Encanto Mirabel Pretty Butterfly Ruffle Skirt Costume Dress, Multicolor/Floral, Small US",1,CR-FOUND_BETTER_PRICE
114-7893963-0845002,05/22/25,B000WPNN6G,pedroaccessorykit,Napoleon Dynamite Wig and Glasses Kit,1,CR-UNWANTED_ITEM
111-9675826-0502662,05/22/25,B074XHWSFB,DedSecHat001-Navy,Capstone Headwear Watchdogs Dedsec Hacking Group Adjustable Baseball Cap (Navy Blue),1,CR-ORDERED_WRONG_ITEM
111-7379246-2354629,05/22/25,B09HW99L3M,204092-RainbowCardigan-L,Golf Rainbow Cardigan Sweater Caddy Halloween Costume Cosplay,1,CR-MISSED_ESTIMATED_DELIVERY
112-1709274-0587418,05/22/25,B08KR84FQB,220752-RockfordPeachesMENS-L/XL,Costume Agent Rockford Peaches Baseball Player Set Halloween Costume Cosplay - White (L/XL),1,CR-UNWANTED_ITEM
114-5102132-9501067,05/22/25,B01JSFN5NQ,suicidesquad004-M,DC Comics Suicide Squad Harley Quinn Shorts Panties Costume for Women Halloween Cosplay,1,AMZ-PG-APP-TOO-SMALL
111-7837122-6032200,05/22/25,B005Z47BC6,trueblood009jr-M,Merlottes Bar and Grill White T-Shirt (Juniors Medium),1,AMZ-PG-APP-TOO-SMALL
114-3379817-3602634,05/22/25,B0CHCLSGVM,HangoverShirtGlasses-3XL,"Costume Agent Party Late Man Hangover Human Tree T-Shirt and Glasses Set Halloween Costume Cosplay Multicolored, 3X-Large",1,CR-UNWANTED_ITEM
114-9525468-4864233,05/22/25,B075Z27KRR,A9249-MarvelDress-L,Mighty Fine Marvel Super Heroes All Over Sweetheart Dress (Adult Large) Multicoloured,1,AMZ-PG-APP-TOO-SMALL
111-2499101-9215461,05/22/25,B07YBDX1L9,204088-HopperHawaiianShirt-XL,Costume Agent Adult Halloween Tropical Hopper Costume Hawaiian Button Down Shirt (X-Large) Multicoloured,1,AMZ-PG-APP-TOO-SMALL
114-8987411-6945801,05/22/25,B006ZN1VDG,spongebob014-L,SpongeBob SquarePants Underwater Bob with Patrick Heathered Blue Sublimation Burnout Juniors T-Shirt Tee (Juniors Large),1,AMZ-PG-APP-TOO-SMALL
112-9892092-1734641,05/22/25,B015P2HVKO,curiousgeorgecostumeset-M,Man In The Yellow Hat DELUXE Costume Set (Adult Medium),1,CR-UNWANTED_ITEM
112-0520038-2340223,05/22/25,B0147ARPAG,sharkcostume-XXL,Superstar Singer Halftime Show Left Shark Dancing Mascot Blue Zip Up Jumpsuit Adult Halloween Costume Cosplay,1,AMZ-PG-APP-TOO-LARGE
112-8484773-9481044,05/22/25,B01M0UQKL4,wrestlingboots-Lred,Costume Agent Pro Wrestling Boots Super Hero Wrestler Halloween Cosplay Red,3,CR-ORDERED_WRONG_ITEM
112-8484773-9481044,05/22/25,B01LYKP8AO,wrestlingboots-LY,Pro Wrestling Costume Boots Super Hero Wrestler Halloween Cosplay,5,CR-ORDERED_WRONG_ITEM
114-9878897-4908263,05/22/25,B0BGVMPWHQ,220930-CaddyShackHat,Costume Agent CaddyShack Golfing Colorful Judge Smails Halloween Costume Fedora Hat,1,AMZ-PG-APP-TOO-SMALL
114-8737251-5782667,05/22/25,B07BMD7NCZ,SecretStuffWaterBottle,Costume Agent Michael's Secret Stuff Office TV Show Halloween Cosplay Costume Prop Accessory,1,CR-MISSED_ESTIMATED_DELIVERY
111-4109142-6650643,05/22/25,B01LXJENQR,bigl012-3X,The Big Lebowski Kaoru Betto Baseball Raglan T-Shirt (Adult XXX-Large) Brown,1,AMZ-PG-APP-TOO-SMALL
114-9942198-1196261,05/22/25,B075NSQ718,WB1622-HarleyChemiseDress-XL,Underboss Suicide Squad Harley Quinn Sequin Chemise Costume Dress with Fringe (Adult X-Large) Black/Gold,1,CR-UNWANTED_ITEM
114-9047783-3016229,05/22/25,B009CF9X2A,alanbabycarriercostumeDELUXE-XL,"Costume Agent Hangover Alan CostumeThe Hangover Costume with T- Shirt, Glasses, Baby Carrier, Wig, Beard and Mustache Halloween Costume Cosplay",1,AMZ-PG-APP-STYLE
113-1046719-6314665,05/22/25,B0147ARIWQ,sharkcostume-teen,Superstar Singer Halftime Show Left Shark Dancing Mascot Blue Zip Up Jumpsuit Adult Halloween Costume Cosplay,1,DID_NOT_LIKE_FABRIC
111-7349291-3616236,05/21/25,B08L2GQKV6,220759-BLUE-DetectiveBLUEShirt1-L,Costume Agent Blue & Detective Striped Long Sleeve T-Shirt Halloween Cosplay,1,AMZ-PG-APP-TOO-LARGE
112-1834795-3721041,05/21/25,B000A5LQYY,sanford034-L,"Sanford and Son ""You big Dummy"" T-shirt Blue [Apparel] Size: Large",1,AMZ-PG-APP-TOO-LARGE
114-5615558-5933854,05/21/25,B07V5R7LVY,204070-DetectiveGREENShirt-L,Costume Agent Blue & Detective Striped Long Sleeve T-Shirt Halloween Cosplay Cosplay - Green (Large),1,AMZ-PG-APP-TOO-SMALL
111-8543457-3161859,05/21/25,B008XJ88SG,karatekidcobrakaidlxcostumetXL-Deluxe-XL,Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (X-Large),1,AMZ-PG-APP-TOO-SMALL
114-4003044-2529048,05/21/25,B08KRGX9LT,220786-LT-DumbDumber-BLUE-S,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Blue - Small - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-BAD-DESC
111-5003519-7356225,05/21/25,B0BB3MFHBB,220922-NachoLibreCostume-L,Mexican Wrestler Halloween Wrestling Costume Cosplay Deluxe Adult Complete Set,1,AMZ-PG-BAD-DESC
